Title,Date,CNetID,Job Title,Department,Division,Affiliation,Faculty Member or Instructor?,Contact ID,Engagement Type,Which Workshop,Hear about Workshop,What Brings You In,Hear about Walk-Ins,Event Notes,Consultation Topic,How Did You Hear
8/18/2020 12:45:23 AM,8/17/20 19:45,lpippel,Clinical Assistant Professor of Entrepreneurship,Bus-Instruction And Research,,Faculty/Instructor,FALSE,Cecilia Lo,Email,,,,,Workshop follow up question. ,"[""Canvas""]",Been here before
8/18/2020 5:52:16 PM,8/18/20 12:52,sibener,"Carl William Eisendrath Distinguished Service Prof., Dept. of",PSD Admin,,Faculty/Instructor,FALSE,Thomas Keith,Scheduled consultation,,,,,Client needed introduction to online teaching and the tools and methods available to him.,"[""Canvas"",""Panopto""]",From a colleague
8/18/2020 5:53:08 PM,8/18/20 12:53,schachman,,Hum Coll Div,,Faculty/Instructor,FALSE,Thomas Keith,Scheduled consultation,,,,,Client wished to explore the possibilities for setting up a website to use in conjunction with/in lieu of Canvas.,"[""Canvas"",""Course blog""]",ServiceNow referral
8/18/2020 10:07:00 PM,8/18/20 17:07,luccul,Sr. Lecturer,Mathematics,,Faculty/Instructor,FALSE,Mohammad Ahmed,Virtual walk-in,,,,,Questions about how to use panopto and zoom in the Ryerson rooms. ,"[""Video production""]",Been here before
8/18/2020 10:09:23 PM,8/18/20 17:09,alatendr,"Associate Dir., Programs and Student Affairs",Visual Arts,,,FALSE,Cecilia Lo,Email,,,,,Workshop availability for TAs. Via Joe Lampert.,"[""Workshop availability""]",From a colleague
8/18/2020 10:39:18 PM,8/18/20 17:39,mengli,Associate Instructional Professor in Chinese Language,East Asian Languages & Civilizations,,Faculty/Instructor,FALSE,Cecilia Lo,Email,,,,,Advice on Canvas site organization.  ,"[""Canvas""]",Been here before
8/19/2020 3:12:44 PM,8/19/20 10:12,colins3,,Classics,,Faculty/Instructor,FALSE,Thomas Keith,Scheduled consultation,,,,,Client is thinking through whether or not to use a course blog as part of the technology portfolio in his Intermediate Latin course.,"[""Course blog""]",ServiceNow referral
8/19/2020 8:41:29 PM,8/19/20 15:41,lmvdhout,Spanish Instructional Prof.,Hum Coll Div,,Faculty/Instructor,FALSE,Cecilia Lo,Email,,,,,"College Language placement test mastery path troubleshooting. 
","[""Canvas""]",Been here before
8/20/2020 6:15:53 PM,8/20/20 13:15,mengli,Associate Instructional Professor in Chinese Language,East Asian Languages & Civilizations,,Faculty/Instructor,FALSE,Cheryl Walker,Virtual walk-in,,,,,"formatting question for rubrics
","[""Canvas"",""Zoom""]",Been here before
8/20/2020 6:17:09 PM,8/20/20 13:17,ahunter,Senior Lecturer,Bio Sci Coll Div,,Faculty/Instructor,FALSE,Cheryl Walker,Virtual walk-in,,,,,Breakout room settings for co-host,"[""Zoom""]",Website or Events Calendar
8/20/2020 7:10:59 PM,8/20/20 14:10,mengli,Associate Instructional Professor in Chinese Language,East Asian Languages & Civilizations,,Faculty/Instructor,FALSE,Dale Mertes,Scheduled consultation,,,,,"Image editing, export for OCR.  30 min consultation and instruction in photoshop and best scanning practices for OCR.","[""Media development (2D and 3D graphics, computer animations, etc.)""]",Been here before
8/20/2020 7:29:51 PM,8/20/20 14:29,candrews,Senior Lecturer,Bio Sci Coll Div,,Faculty/Instructor,FALSE,Mohammad Ahmed,Scheduled consultation,,,,,On boarding for Poll Everywhere and discussing ways to use PE in the classroom for student assessment. ,"[""Poll Everywhere""]",From a colleague
8/20/2020 7:31:29 PM,8/20/20 14:31,pkeegan,"Associate Dean, Executive MBA Program North America",Bus-Exec MBA North America,,,FALSE,Mohammad Ahmed,Scheduled consultation,,,,,I was giving her admin training for the executive mba program. she wanted to be familiarized with the various canvas features. i also gave her an overview of other tools like zoom and panopto. we discussed various ways to leverage these tools for her program. and lastly i talked to her about creating org sites for managing the program needs. ,"[""Canvas""]",From a colleague
8/21/2020 5:20:38 PM,8/21/20 12:20,hlory,Senior Lecturer in Japanese Language,East Asian Languages & Civilizations,,Faculty/Instructor,FALSE,Cecilia Lo,Email,,,,,Course copy question,"[""Canvas""]",Email
8/24/2020 4:19:35 PM,8/24/20 11:19,hlory,Senior Lecturer in Japanese Language,East Asian Languages & Civilizations,,Faculty/Instructor,FALSE,Cecilia Lo,Email,,,,,Service outage question,"[""Zoom""]",Been here before
8/24/2020 4:24:46 PM,8/24/20 11:24,xli14,,Bus-Human Resources,,,FALSE,Cecilia Lo,Email,,,,,,"[""Workshop follow up question""]",Been here before
8/24/2020 5:24:01 PM,8/24/20 12:24,kac1,,Soc Sci Coll Div,,Faculty/Instructor,FALSE,Cecilia Lo,Email,,,,,"Following up with client, her meaning is unclear. 
","[""course site problem?""]",Been here before
8/25/2020 4:49:07 PM,8/25/20 11:49,TNowaczy,,,,,FALSE,Mohammad Ahmed,Scheduled consultation,,,,,How to setup and leverage a canvas org site for a field education program.,"[""Assignments/Course Design""]",From a colleague
8/25/2020 5:44:01 PM,8/25/20 12:44,mengli,Associate Instructional Professor in Chinese Language,East Asian Languages & Civilizations,,Faculty/Instructor,FALSE,Mohammad Ahmed,Virtual walk-in,,,,,questions about zoom features and PE for class.,"[""Poll Everywhere"",""Zoom""]",Been here before
8/25/2020 6:49:30 PM,8/25/20 13:49,khsee,Theodore O. Yntema Prof. of Behavioral Science and Marketing,Bus-Instruction And Research,,Faculty/Instructor,FALSE,Thomas Keith,Scheduled consultation,,,,,Client had a number of questions about Panopto and Zoom for recording asynchronous lectures.,"[""Panopto"",""Zoom""]",ServiceNow referral
8/26/2020 4:59:21 PM,8/26/20 11:59,alaraujoelorza,,,,,FALSE,Thomas Keith,Virtual walk-in,,,,,Parent of incoming first-year student had general questions about first-year experience.,"[""General questions""]",I don't know
8/26/2020 5:00:31 PM,8/26/20 12:00,mjacobsen,,Bus-Career Services-Harper,,,FALSE,Thomas Keith,Virtual walk-in,,,,,Client is interested in using Zoom to have a virtual career coach available to students.,"[""Zoom""]",Website or Events Calendar
8/26/2020 5:21:00 PM,8/26/20 12:21,williamrando,"Executive Director,  Chicago Center for Teaching;  Assoc. Dean",Office of the Provost,,,FALSE,Cecilia Lo,Email,,,,,How to get a webinar license. ,"[""Zoom""]",Been here before
8/26/2020 9:41:40 PM,8/26/20 16:41,sssingh,Assistant Instructional Professor,Soc Sci Coll Div,,Faculty/Instructor,FALSE,Cecilia Lo,Email,,,,,How to create admin email that goes to more than one person. ,"[""Course blog""]",Been here before
8/26/2020 10:35:08 PM,8/26/20 17:35,millerpb,Learning Technology Specialist,BSD - Pritzker School of Medicine,,,FALSE,Cecilia Lo,Email,,,,,wants to know how best to export content on Canvas pages. ,"[""Canvas""]",Been here before
8/27/2020 11:09:34 AM,8/27/20 6:09, nikolaev,Professor of Accounting and FMC Faculty Scholar,Bus-Instruction And Research,,Faculty/Instructor,FALSE,Allison Seay Kallo,Email,,,,,Valeri reached out because I worked on a couple projects with him while i was at Booth. He couldn't recall what program we used for video and wanted to know what I thought of panopto.,"[""Box"",""Canvas"",""Video production"",""Zoom""]",From a colleague
8/27/2020 11:12:11 AM,8/27/20 6:12, nikolaev,Professor of Accounting and FMC Faculty Scholar,Bus-Instruction And Research,,Faculty/Instructor,FALSE,Allison Seay Kallo,Scheduled consultation,,,,,"Assisted with some basice Panopto functions and let Valeri know about VOH and our workshops.  Also, walked him through the benifits of using panopto to store video over using Box. ","[""Box and Panopto"",""Video production""]",From a colleague
8/27/2020 1:44:05 PM,8/27/20 8:44,kfitzger,Adjunct Associate Professor of Strategic Management,Bus-Deans Office,,,FALSE,Cheryl Walker,Scheduled consultation,,,,,Client was having difficulty using the Zoom-Canvas integration to download her Zoom videos. Thomas Keith was also present and assisted at the consultation.,"[""Canvas"",""Zoom""]",From a colleague
8/27/2020 3:11:25 PM,8/27/20 10:11,fraga,,"Center for the Study of Race, Politics & Culture",,,FALSE,Thomas Keith,Scheduled consultation,,,,,Discussing various possible uses for a course blog,"[""Course blog""]",Email
8/27/2020 4:12:42 PM,8/27/20 11:12,soutland,"Assistant Director, Career Resource",SSD-Div Computg,,,FALSE,Allison Seay Kallo,Email,,,,,Sarah was looking for assistance working with instructor data to target assisting them with Remote teachingin the autumn quarter.,"[""data and remote learning""]",From a colleague
8/27/2020 7:05:27 PM,8/27/20 14:05,bridgetm,Associate Director,Art History,,,FALSE,Cecilia Lo,Virtual walk-in,,,,,Problem with embedding iframe,"[""Course blog""]",Been here before
8/27/2020 7:10:40 PM,8/27/20 14:10,mengli,Associate Instructional Professor in Chinese Language,East Asian Languages & Civilizations,,Faculty/Instructor,FALSE,Cecilia Lo,Virtual walk-in,,,,,Canvas Course Site Design,"[""Canvas""]",Been here before
8/28/2020 9:57:21 PM,8/28/20 16:57,cbenert,Lecturer in German,Germanic Studies,,Faculty/Instructor,FALSE,Cecilia Lo,Email,,,,,How to join pilot question.,"[""Hypothesis""]",Been here before
8/31/2020 2:24:08 PM,8/31/20 9:24,purvipatel,"Director, Civic & Campus Engagement",The Institute Of Politics,,,FALSE,Cecilia Lo,Virtual walk-in,,,,,How to share content via Canvas commons,"[""Canvas""]",Web research 
8/31/2020 2:53:41 PM,8/31/20 9:53,cgmoran,Senior Curriculum Developer,PSD UChicago STEM,,,FALSE,Cecilia Lo,Virtual walk-in,,,,,How to link up Google Doc.,"[""Canvas""]",Found ATS website 
8/31/2020 4:43:40 PM,8/31/20 11:43,mengli,Associate Instructional Professor in Chinese Language,East Asian Languages & Civilizations,,Faculty/Instructor,FALSE,Cecilia Lo,Virtual walk-in,,,,,How to create student social hour web conference. Course navigation consultation. ,"[""Canvas""]",Been here before
8/31/2020 5:56:21 PM,8/31/20 12:56,clindner,Director of Ministry Studies,Divinity School,,Faculty/Instructor,FALSE,Cecilia Lo,Scheduled consultation,,,,,"BSL advice, with Erika Dornfeld. During virtual walk-in. ","[""Canvas"",""Zoom""]",Been here before
8/31/2020 6:05:02 PM,8/31/20 13:05,dornfeld,Director of Field Education and Community Engagement,Divinity School,,,FALSE,Cecilia Lo,Scheduled consultation,,,,,"BSL advice, with Cynthia Lindner, during virtual walk-in hours","[""Canvas"",""Zoom""]",From a colleague
8/31/2020 10:51:50 PM,8/31/20 17:51,cgrogan,Prof.,School Soc Svce Admin,,Faculty/Instructor,FALSE,Cecilia Lo,Email,,,,,"seems to have created an invalid username., forwarding to WS. ","[""Voices""]",No idea how she found me
9/1/2020 5:59:33 PM,9/1/20 12:59,kheikkin,Lect.,Near Eastern Languages and Civilizations,,Faculty/Instructor,FALSE,Dale Mertes,Email,,,,,"Converting Arabic in OCR.  Look at pdf, exported images, cleaned up and sent test to sensusaccess.  Follow up meeting on findings the week of Aug 32st","[""Assignments/Course Design"",""Canvas"",""Hypothesis"",""Media development (2D and 3D graphics, computer animations, etc.)""]",Website or Events Calendar
9/2/2020 12:59:47 AM,9/1/20 19:59,afl1,Portuguese Lang. Program Dir. and Sr. Lect.,Hum Coll Div,,Faculty/Instructor,FALSE,Cecilia Lo,Email,,,,,Course blog request and annual staff meeting presentation request.,"[""Annual departmental meeting"",""Course blog""]",Been here before
9/2/2020 1:19:44 AM,9/1/20 20:19,ykatagiri,Instructional Professor in Japanese Language,East Asian Languages & Civilizations,,Faculty/Instructor,FALSE,Cecilia Lo,Email,,,,,Advice on how to give handwritten exam over Canvas. ,"[""Canvas""]",Been here before
9/3/2020 6:04:23 PM,9/3/20 13:04,mengli,Associate Instructional Professor in Chinese Language,East Asian Languages & Civilizations,,Faculty/Instructor,FALSE,Thomas Keith,Virtual walk-in,,,,,"Canvas course summary questions
Video Quiz attempts via link or text box ","[""Canvas"",""Panopto""]",Website or Events Calendar
9/3/2020 6:05:43 PM,9/3/20 13:05,kheikkin,Lect.,Near Eastern Languages and Civilizations,,Faculty/Instructor,FALSE,Dale Mertes,Virtual walk-in,,,,,Arabic OCR and image scanning.  Editing for good OCR.  Online Arabic OCR websites.,"[""Canvas"",""Media development (2D and 3D graphics, computer animations, etc.)""]",Website or Events Calendar
9/3/2020 6:08:05 PM,9/3/20 13:08,sgzesh,Senior Lecturer,Soc Sci Coll Div,,Faculty/Instructor,FALSE,Dale Mertes,Virtual walk-in,,,,,Questions on topical research collaboration via discussions or otherwise,"[""Assignments/Course Design"",""Canvas"",""Collaborative Tools""]",Website or Events Calendar
9/3/2020 6:09:10 PM,9/3/20 13:09,sgzesh,Senior Lecturer,Soc Sci Coll Div,,Faculty/Instructor,FALSE,Dale Mertes,Virtual walk-in,,,,,Turning off files so students cannot see files folder in Canvas,"[""Canvas""]",Website or Events Calendar
08/05/2020 01:00:00 PM,8/5/20 13:00,vdragisi,,,,Faculty/Instructor,FALSE,Thomas Keith,Scheduled consultation,,,,,"Original engagement took place on 8/5/2020 when Chemistry, Physics, and Math reached out to us about creating remote placement and accreditation exams for incoming students. Usually these are completed in person and they were looking into getting them complete for Autumn 2020. This has led to three more in-depth engagements with each group.",Canvas,
8/28/2020 03:30:00 PM,8/28/20 15:30,mjacobsen,,,,,FALSE,Thomas Keith,Scheduled consultation,,,,,Consultation on using Panopto for Booth Career Services.,Panopto,
9/4/2020 5:30:19 PM,9/4/20 12:30,ewebber,Italian Asst. Instructional Prof.,Hum Coll Div,,Faculty/Instructor,FALSE,Mohammad Ahmed,Virtual walk-in,,,,,Questions about setting up modules and using panopto. ,"[""Canvas""]",Been here before
9/4/2020 5:32:59 PM,9/4/20 12:32,dslavinski,Operations Manager,CLC English Language Institute (ELI),,,FALSE,Mohammad Ahmed,Scheduled consultation,,,,,Client wanted to know how to share Panopto videos. Also wanted to know how to embed them into various courses in canvas. Thursday 9/3/2020,"[""Panopto""]",Been here before
9/4/2020 5:41:34 PM,9/4/20 12:41,kac1,,Soc Sci Coll Div,,Faculty/Instructor,FALSE,Mohammad Ahmed,Scheduled consultation,,,,,"1st time user of canvas. Client needed help with setting up assignments, modules and general course settings. ","[""Assignments/Course Design"",""Canvas""]",From a colleague
9/4/2020 5:42:41 PM,9/4/20 12:42,kac1,,Soc Sci Coll Div,,Faculty/Instructor,FALSE,Mohammad Ahmed,Virtual walk-in,,,,,"Client had follow up questions from my earlier consultations so I recommended her to come to VOH. Client is a 1st time user of canvas. Client needed help with setting up assignments, modules and general course settings. ","[""Assignments/Course Design"",""Canvas""]",From a colleague
9/8/2020 2:01:44 PM,9/8/20 9:01,sisalam,Director of Adm.,,,,FALSE,Allison Seay Kallo,Email,,,,,had some questions about assignments in Canvas,"[""Canvas""]",From a colleague
9/8/2020 3:58:12 PM,9/8/20 10:58,millerpb,Learning Technology Specialist,BSD - Pritzker School of Medicine,,,FALSE,Cecilia Lo,Email,,,,,transfer course to Pritzker subaccount ,"[""Canvas""]",Been here before
9/8/2020 4:20:53 PM,9/8/20 11:20,rpetrush,French Asst. Instructional Prof.,Hum Coll Div,,Faculty/Instructor,FALSE,Cecilia Lo,Email,,,,,Language Placement Test Replacement - Update Mastery Path,"[""Canvas""]",Been here before
9/9/2020 4:49:08 PM,9/9/20 11:49,mengli,Associate Instructional Professor in Chinese Language,East Asian Languages & Civilizations,,Faculty/Instructor,FALSE,Cheryl Walker,Virtual walk-in,,,,,needed to find podcast link,"[""Panopto""]",Been here before
9/9/2020 5:20:34 PM,9/9/20 12:20,mengli,Associate Instructional Professor in Chinese Language,East Asian Languages & Civilizations,,Faculty/Instructor,FALSE,Cheryl Walker,Virtual walk-in,,,,,"Questions on the order of files when she embedded a video quiz.  No way to change the order they appear.
","[""Canvas""]",Been here before
9/9/2020 10:34:54 PM,9/9/20 17:34,lkruger,Professor,English Language And Literature,,Faculty/Instructor,FALSE,Cecilia Lo,Email,,,,,She needs her winter quarter course sites created now. ,"[""Canvas""]",Been here before
9/9/2020 10:44:17 PM,9/9/20 17:44,ccbauman,Director,Humanities Divisional Administration,,Faculty/Instructor,FALSE,Cecilia Lo,Email,,,,,Placement test access trouble shooting,"[""Canvas""]",Been here before
9/9/2020 11:24:24 PM,9/9/20 18:24,nishak,Lecturer,Humanities Divisional Administration,,Faculty/Instructor,FALSE,Cecilia Lo,Email,,,,,Trouble shooting authentication into Zoom. ,"[""Zoom""]",Been here before
9/10/2020 5:00:30 PM,9/10/20 12:00,lucasmation,,Harris Sch Pub Policy,,,FALSE,Cheryl Walker,Virtual walk-in,,,,,Quizzes questions,"[""Canvas""]",TechBar referral
9/10/2020 5:31:08 PM,9/10/20 12:31,mengli,Associate Instructional Professor in Chinese Language,East Asian Languages & Civilizations,,Faculty/Instructor,FALSE,Cheryl Walker,Virtual walk-in,,,,,"Questions about editing Zoom recording, Updating Canvas courses, Excel how to add Charts, how to find the median....","[""Canvas"",""Panopto"",""Zoom""]",Been here before
9/10/2020 5:51:42 PM,9/10/20 12:51,noa,,Cinema and Media Studies,,Faculty/Instructor,FALSE,Cecilia Lo,Email,,,,,How to join pilot. ,"[""Hypothesis""]",Been here before
9/10/2020 6:12:30 PM,9/10/20 13:12,lasmith,,College Writing Program,,,FALSE,Cecilia Lo,Email,,,,,What classroom AV will be available? ,"[""Fall Classroom AV""]",Been here before
9/10/2020 6:26:36 PM,9/10/20 13:26,mengli,Associate Instructional Professor in Chinese Language,East Asian Languages & Civilizations,,Faculty/Instructor,FALSE,Dale Mertes,Virtual walk-in,,,,,Organization of tiles and views,"[""Canvas""]",Website or Events Calendar
9/10/2020 6:50:38 PM,9/10/20 13:50,sgzesh,Senior Lecturer,Soc Sci Coll Div,,Faculty/Instructor,FALSE,Dale Mertes,Virtual walk-in,,,,,"Question on TA abilities during Zoom meeting and Canvas Courses.
Outside U of C employees","[""Canvas"",""Zoom""]",Website or Events Calendar
9/10/2020 8:32:57 PM,9/10/20 15:32,cac5,Professor Emeritus of Art History and the College,Art History,,Faculty/Instructor,FALSE,Cecilia Lo,Virtual walk-in,,,,,Schedule office hours in Canvas. ,"[""Canvas""]",From a colleague
9/10/2020 9:40:43 PM,9/10/20 16:40,hooperm,Assistant Senior Instructional Professor,Hum Coll Div,,Faculty/Instructor,FALSE,Cecilia Lo,Email,,,,,Pilot info inquiry,"[""Hypothesis""]",Been here before
9/11/2020 12:09:16 AM,9/10/20 19:09,mcprosse,,Humanities Divisional Administration,,,FALSE,Cecilia Lo,Email,,,,,Feature question,"[""Hypothesis""]",Been here before
9/11/2020 9:32:19 PM,9/11/20 16:32,meganj,Academic and Research Specialist,Bus-Faculty And Educ Services,,,FALSE,Thomas Keith,Scheduled consultation,,,,,Client is interested in introducing Panopto to her faculty at the Business School.,"[""Panopto""]",ServiceNow referral
9/11/2020 9:33:21 PM,9/11/20 16:33,wkna,Assistant Instructional Professor in Korean Language,East Asian Languages & Civilizations,,Faculty/Instructor,FALSE,Thomas Keith,Scheduled consultation,,,,,"Also present: Jieun Kim, Ethan Waddell, Rachel Bahng. Discussed use of course blog for KORE 10100. Clients may go with UChicago Wiki instead.","[""Assignments/Course Design"",""Course blog""]",Email
9/11/2020 9:51:57 PM,9/11/20 16:51,amclean,"Sr. Lecturer, French & Portuguese; Dir. of French Lang. Program",Hum Coll Div,,Faculty/Instructor,FALSE,Cecilia Lo,Email,,,,,Linking Blueprint courses,"[""Canvas""]",Been here before
9/11/2020 9:53:50 PM,9/11/20 16:53,burgoyne,Assistant Instructional Professor,Hum Coll Div,,Faculty/Instructor,FALSE,Cecilia Lo,Email,,,,,Fix foreign language course title. ,"[""Canvas""]",From a colleague
9/11/2020 10:38:06 PM,9/11/20 17:38,huanga,,Near Eastern Languages and Civilizations,,Faculty/Instructor,FALSE,Cecilia Lo,Email,,,,,feature question,"[""Hypothesis""]",Been here before
9/14/2020 4:26:13 PM,9/14/20 11:26,vmoraga,Spanish Asst. Instructional Prof.,Hum Coll Div,,Faculty/Instructor,FALSE,Cecilia Lo,Email,,,,,Misc course site design questions,"[""Canvas""]",Been here before
9/14/2020 4:37:28 PM,9/14/20 11:37,bonniek,Student Affairs Administrator,Center for the Study of Gender and Sexuality,,,FALSE,Cecilia Lo,Scheduled consultation,,,,,Blueprint course site troubleshooting. ,"[""Canvas""]",Been here before
9/14/2020 10:24:45 PM,9/14/20 17:24,amclean,"Sr. Lecturer, French & Portuguese; Dir. of French Lang. Program",Hum Coll Div,,Faculty/Instructor,FALSE,Cecilia Lo,Email,,,,,Blueprint association,"[""Canvas""]",Been here before
9/14/2020 11:14:36 PM,9/14/20 18:14,mengli,Associate Instructional Professor in Chinese Language,East Asian Languages & Civilizations,,Faculty/Instructor,FALSE,Cecilia Lo,Email,,,,,Course site design consultation. ,"[""Canvas""]",Been here before
9/15/2020 3:56:42 PM,9/15/20 10:56,etreptow,Business and Economics Librarian for Instruction & Outreach,"Ref,Inst,Outreach",,,FALSE,Cecilia Lo,Scheduled consultation,,,,,Moving a Panopto video to a Canvas Org Site Panopto Folder. ,"[""Canvas"",""Panopto""]",Been here before
9/15/2020 4:21:21 PM,9/15/20 11:21,ketianzhang,,Shared Services,,,FALSE,Cheryl Walker,Scheduled consultation,,,,,Assisted with Canvas Student app ,"[""Canvas""]",ServiceNow referral
9/15/2020 5:31:07 PM,9/15/20 12:31,mengli,Associate Instructional Professor in Chinese Language,East Asian Languages & Civilizations,,Faculty/Instructor,FALSE,Cecilia Lo,Email,,,,,Classroom AV equipment availability for BSL. ,"[""Zoom""]",Been here before
9/15/2020 7:11:38 PM,9/15/20 14:11,spincus,Thomas E Donnelly Prof. of History and the College,History,,Faculty/Instructor,FALSE,Thomas Keith,Scheduled consultation,,,,,Client needed help using Panopto to record his lecture videos.,"[""Panopto""]",ServiceNow referral
9/16/2020 2:18:14 AM,9/15/20 21:18,aaz,Associate Professor of Accounting and William Ladany Faculty S,Bus-Instruction And Research,,Faculty/Instructor,FALSE,Mohammad Ahmed,Email,,,,,Client needed help with copying poll everywhere questions over from co-instructor. She also had some questions about how to work with PE.,"[""Poll Everywhere""]",Been here before
9/16/2020 4:49:15 PM,9/16/20 11:49,jeneal,Lecturer,Law School,,Faculty/Instructor,FALSE,Thomas Keith,Virtual walk-in,,,,,Client needed recording of Assignments and Gradebook workshop sent to her.,"[""Workshop recording""]",Website or Events Calendar
9/16/2020 5:08:44 PM,9/16/20 12:08,wkna,Assistant Instructional Professor in Korean Language,East Asian Languages & Civilizations,,Faculty/Instructor,FALSE,Thomas Keith,Scheduled consultation,,,,,"Clients needed help setting up a Wiki assignment for three sections of KORE 10100.  Also present: rhbahng, jieunkim, ewaddell","[""UChicago Wiki"",""Assignments/Course Design""]",Email
9/16/2020 5:39:51 PM,9/16/20 12:39,fpieras,Spanish Asst. Instructional Prof.,Hum Coll Div,,Faculty/Instructor,FALSE,Cecilia Lo,Email,,,,,Client needs to override course content. ,"[""Canvas""]",Been here before
9/16/2020 8:32:03 PM,9/16/20 15:32,mjacobsen,,Bus-Career Services-Harper,,,FALSE,Thomas Keith,Scheduled consultation,,,,,Help with moving Panopto videos,"[""Panopto""]",Email
9/17/2020 12:43:43 AM,9/16/20 19:43,jscape,Associate Professor,English Language And Literature,,Faculty/Instructor,FALSE,Cecilia Lo,Email,,,,,Client asking for recording of the Gradebook workshop.  Refer to VOH.,"[""Canvas""]",Been here before
9/17/2020 12:59:59 AM,9/16/20 19:59,monicado,,Linguistics,,Faculty/Instructor,FALSE,Cecilia Lo,Email,,,,,Client request to share rubrics discussed in workshops. ,"[""Canvas""]",Been here before
9/17/2020 4:13:09 PM,9/17/20 11:13,bkbk,Prof.,Psychology,,Faculty/Instructor,FALSE,Dale Mertes,Virtual walk-in,,,,,Zoom account set up.  2 different emails was the cause of warning sign in Canvas.  Made sure faculty understands to use same email for both zoom and Canvas when setting up zoom meetings.,"[""Zoom""]",Website or Events Calendar
9/17/2020 7:32:19 PM,9/17/20 14:32,jscape,Associate Professor,English Language And Literature,,Faculty/Instructor,FALSE,Thomas Keith,Scheduled consultation,,,,,Client wished to discuss setting up and customizing a website to use in conjunction with her graduate course.,"[""Course blog""]",ServiceNow referral
9/17/2020 8:00:41 PM,9/17/20 15:00,vmoraga,Spanish Asst. Instructional Prof.,Hum Coll Div,,Faculty/Instructor,FALSE,Cecilia Lo,Scheduled consultation,,,,,"Spanish Club Site design, Google form notification, permission, Hypothesis, Slack-Canvas integration, Zoom, How to run attendance report","[""Canvas"",""Hypothesis""]",Been here before
9/17/2020 8:28:32 PM,9/17/20 15:28,mengli,Associate Instructional Professor in Chinese Language,East Asian Languages & Civilizations,,Faculty/Instructor,FALSE,Cecilia Lo,Virtual walk-in,,,,,"Placement tests question, need to replace test in year round site. ","[""Canvas""]",Been here before
9/17/2020 10:10:30 PM,9/17/20 17:10,ratliff,Lecturer/CLIC Director,Chemistry,,,FALSE,Cecilia Lo,Virtual walk-in,,,,,Zoom meeting set up for labs in gen chem course. ,"[""Zoom""]",Been here before
9/16/2020 11:00:00 AM,9/16/20 11:00,kac1,,,,Faculty/Instructor,FALSE,Rebecca Wang,Virtual walk-in,,,,,Various questions ,,
9/18/2020 4:27:02 PM,9/18/20 11:27,bridgetm,Associate Director,Art History,,,FALSE,Dale Mertes,Virtual walk-in,,,,,"Dale helped with Purusall assignment set up in Canvas making sure Grade Book was attached.  
Thomas was brought in to help change Canvas calendar office hours set up","[""Canvas""]",Website or Events Calendar
9/18/2020 4:37:29 PM,9/18/20 11:37,noa,,Cinema and Media Studies,,Faculty/Instructor,FALSE,Thomas Keith,Scheduled consultation,,,,,"Client wanted to discuss how to set up/organize her course blog and how she might use multimedia, including videos, on it","[""Course blog"",""Panopto""]",Email
9/18/2020 8:34:03 PM,9/18/20 15:34,sht,Lecturer$Humanities Collegiate Division,Hum Coll Div,,Faculty/Instructor,FALSE,Cecilia Lo,Email,,,,,Pilot question. ,"[""Hypothesis""]",Been here before
9/18/2020 8:48:59 PM,9/18/20 15:48,marieberg,French Instructional Prof.,Hum Coll Div,,Faculty/Instructor,FALSE,Cecilia Lo,Email,,,,,Clients want to know if copying canvas content into canvas will override Panopto content. ,"[""Canvas"",""Panopto""]",Been here before
9/18/2020 8:51:57 PM,9/18/20 15:51,vvegna,Italian Lang. Program Dir.; Sr. Instructional Prof.,Hum Coll Div,,Faculty/Instructor,FALSE,Cecilia Lo,Email,,,,,How to create tabbed layout. ,"[""Canvas""]",Been here before
9/18/2020 8:58:11 PM,9/18/20 15:58,fpieras,Spanish Asst. Instructional Prof.,Hum Coll Div,,Faculty/Instructor,FALSE,Cecilia Lo,Email,,,,,"Group editing document, vs Group Assignment. Offered to do a consultation. ","[""Canvas""]",Been here before
9/18/2020 9:08:24 PM,9/18/20 16:08,vmoraga,Spanish Asst. Instructional Prof.,Hum Coll Div,,Faculty/Instructor,FALSE,Cecilia Lo,Email,,,,,Fix foreign language Canvas course title. ,"[""Canvas""]",Been here before
9/18/2020 9:18:30 PM,9/18/20 16:18,spru,Lecturer,Soc Sci Coll Div,,Faculty/Instructor,FALSE,Cecilia Lo,Email,,,,,inquired whether the university has a license for this tool,"[""Virbela""]",Been here before
9/18/2020 9:25:13 PM,9/18/20 16:25,maracaden,,Soc Sci Coll Div,,Faculty/Instructor,FALSE,Cecilia Lo,Email,,,,,How to join the pilot,"[""Hypothesis""]",From a colleague
9/21/2020 3:54:46 PM,9/21/20 10:54,abbot,Associate Professor,Geophysical Sciences,,Faculty/Instructor,FALSE,Cecilia Lo,Email,,,,,Problem with file link,"[""Canvas""]",Been here before
9/22/2020 2:47:41 PM,9/22/20 9:47,meghanbridget,Lecturer,Mathematics,,Faculty/Instructor,FALSE,Cheryl Walker,Virtual walk-in,,,,,Questions about all sections course.,"[""Canvas""]",Website or Events Calendar
9/22/2020 2:48:42 PM,9/22/20 9:48,ls28,David W. Johnson Professor of Economics,Bus-Instruction And Research,,Faculty/Instructor,FALSE,Cheryl Walker,Virtual walk-in,,,,,questions about Panopto permissions,"[""Panopto""]",Website or Events Calendar
